REGRGP_NOM;REG_NOM;REG_NOM_OLD;ACA_NOM;DEP_NOM;COM_CODE;COM_CODE1;COM_CODE2;COM_ID;COM_NOM_MAJ_COURT;COM_NOM_MAJ;COM_NOM;UU_CODE;UU_ID;UUCR_ID;UUCR_NOM;UU_WIKIDATA;UU_PAYSAGE;ZE_ID;DEP_CODE;DEP_ID;DEP_NOM_NUM;DEP_NUM_NOM;DEP_WIKIDATA;DEP_PAYSAGE;NUTS_CODE_3;ACA_CODE;ACA_ID;ACA_WIKIDATA;ACA_PAYSAGE;REG_CODE;REG_ID;REG_WIKIDATA;NUTS_CODE_1;REG_PAYSAGE;REG_CODE_OLD;REG_ID_OLD;FD_ID;FR_ID;FE_ID;UU_ID_10;UU_ID_99;AU_CODE;AU_ID;AUC_ID;AUC_NOM;EPCI_ID;EPCI_NOM;ATLAS_ID;ATLAS_NOM;ATLAS_WIKIDATA;ATLAS_PAYSAGE;geolocalisation;COM_NOM_DEBUT;COM_NOM_FIN;COM_NOM_ANCIENS;COM_NOM_ANCIENS_DATES;COM_CODE_ACTUEL;COM_CODE_ACTUEL_DEPUIS
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38218;38218;38218;C38218;MARCILLOLES;MARCILLOLES;Marcilloles;;SO;CR38218;Marcilloles;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38218;Marcilloles;200059392;CC Bièvre Isère;CR38218;Marcilloles;;;45.346875359, 5.175144941;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38339;38339;38339;C38339;ROCHE;ROCHE;Roche;;SO;CR38339;Roche;;;ZE8421;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;002;AU002;AU002;Lyon;243801255;CC Collines Isère Nord Communauté;CR38339;Roche;;;45.574428499, 5.155992956;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38356;38356;38356;C38356;ST ANDRE EN ROYANS;SAINT ANDRE EN ROYANS;Saint-André-en-Royans;;SO;CR38356;Saint-André-en-Royans;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38356;Saint-André-en-Royans;200070431;CC Saint-Marcellin Vercors Isère Communauté;CR38356;Saint-André-en-Royans;;;45.082996684, 5.336672711;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38395;38395;38395;C38395;PLATEAU DES PETITES ROCHES;PLATEAU DES PETITES ROCHES;Plateau-des-Petites-Roches;;SO;CR38395;Plateau-des-Petites-Roches;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200018166;CC Le Grésivaudan;CR38395;Plateau-des-Petites-Roches;;;45.313036229, 5.879418389;2019-01-01;;Saint-Hilaire;Saint-Hilaire (->2019-01-01);;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38422;38422;38422;C38422;ST MARTIN D URIAGE;SAINT MARTIN D URIAGE;Saint-Martin-d'Uriage;38401;UU38401;UU38401;Vizille;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38303;UU38307;010;AU010;AU010;Grenoble;200018166;CC Le Grésivaudan;UU38401;Vizille;;;45.153190231, 5.85647214;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38028;38028;38028;C38028;BATIE DIVISIN;BATIE DIVISIN;La Bâtie-Divisin;;SO;SO;Les Abrets;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38205;SO;SO;SO;SO;SO;SO;SO;SO;Les Abrets;;;45.510995236, 5.606936398;;2016-01-01;;;38001;2016-01-01
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38068;38068;38068;C38068;CHAMPAGNIER;CHAMPAGNIER;Champagnier;;SO;CR38068;Champagnier;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200040715;Grenoble-Alpes-Métropole;CR38068;Champagnier;;;45.111041523, 5.721793298;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38103;38103;38103;C38103;CHICHILIANNE;CHICHILIANNE;Chichilianne;;SO;CR38103;Chichilianne;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200030658;CC du Trièves;CR38103;Chichilianne;;;44.807725965, 5.539112121;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38214;38214;38214;C38214;LUMBIN;LUMBIN;Lumbin;38126;UU38126;UU38126;La Terrasse;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38120;SO;010;AU010;AU010;Grenoble;200018166;CC Le Grésivaudan;UU38126;La Terrasse;;;45.304657141, 5.913647345;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38340;38340;38340;C38340;ROCHES DE CONDRIEU;ROCHES DE CONDRIEU;Les Roches-de-Condrieu;00559;UU00559;UU00559;Vienne;;hf344;ZE8433;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU00556;UU00457;076;AU076;AU076;Vienne;200085751;CC Entre Bièvre et Rhône;UU00559;Vienne;;hf344;45.452771451, 4.764397161;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38445;38445;38445;C38445;ST PIERRE DE MESAGE;SAINT PIERRE DE MESAGE;Saint-Pierre-de-Mésage;38401;UU38401;UU38401;Vizille;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38303;UU38307;010;AU010;AU010;Grenoble;200040715;Grenoble-Alpes-Métropole;UU38401;Vizille;;;45.048092512, 5.765005823;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38485;38485;38485;C38485;SEYSSINET PARISET;SEYSSINET PARISET;Seyssinet-Pariset;38701;UU38701;UU38701;Grenoble;Q3551026;dbfsp;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38701;UU38701;010;AU010;AU010;Grenoble;200040715;Grenoble-Alpes-Métropole;UU38701;Grenoble;Q3551026;dbfsp;45.17271962, 5.669164228;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38563;38563;38563;C38563;VOIRON;VOIRON;Voiron;38502;UU38502;UU38502;Voiron;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38701;UU38403;010;AU010;AU010;Grenoble;243800984;CA du Pays Voironnais;UU38502;Voiron;;;45.378473227, 5.582700611;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38041;38041;38041;C38041;BESSINS;BESSINS;Bessins;;SO;CR38041;Bessins;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38041;Bessins;200070431;CC Saint-Marcellin Vercors Isère Communauté;CR38041;Bessins;;;45.204029233, 5.264535256;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38142;38142;38142;C38142;CURTIN;CURTIN;Curtin;;SO;SO;Curtin;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Curtin;;;;;1973-01-01;;;38543;1973-01-01
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38253;38253;38253;C38253;DEUX ALPES;DEUX ALPES;Les Deux Alpes;;SO;CR38253;Les Deux Alpes;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU000;C38253;Mont-de-Lans;243800745;CC de l'Oisans;CR38253;Les Deux Alpes;;;45.015666799, 6.138047123;2017-01-01;;Mont-de-Lans;Mont-de-Lans (->2017-01-01);;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38278;38278;38278;C38278;NOTRE DAME DE L OSIER;NOTRE DAME DE L OSIER;Notre-Dame-de-l'Osier;;SO;CR38278;Notre-Dame-de-l'Osier;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200070431;CC Saint-Marcellin Vercors Isère Communauté;CR38278;Notre-Dame-de-l'Osier;;;45.238440965, 5.41504928;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38303;38303;38303;C38303;PIERRE;PIERRE;La Pierre;38701;UU38701;UU38701;Grenoble;Q3551026;dbfsp;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38701;UU38701;010;AU010;AU010;Grenoble;200018166;CC Le Grésivaudan;UU38701;Grenoble;Q3551026;dbfsp;45.294678239, 5.941153597;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38428;38428;38428;C38428;ST MICHEL EN BEAUMONT;SAINT MICHEL EN BEAUMONT;Saint-Michel-en-Beaumont;;SO;CR38428;Saint-Michel-en-Beaumont;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38428;Saint-Michel-en-Beaumont;200040657;CC de la Matheysine;CR38428;Saint-Michel-en-Beaumont;;;44.869597052, 5.912695797;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38483;38483;38483;C38483;SERMERIEU;SERMERIEU;Sermérieu;;SO;CR38483;Sermérieu;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;002;AU002;AU002;Lyon;200068542;CC Les Balcons du Dauphiné;CR38483;Sermérieu;;;45.666662969, 5.409845169;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38049;38049;38049;C38049;BOSSIEU;BOSSIEU;Bossieu;;SO;CR38049;Bossieu;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38049;Bossieu;200059392;CC Bièvre Isère;CR38049;Bossieu;;;45.417433717, 5.147434226;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38055;38055;38055;C38055;BRANGUES;BRANGUES;Brangues;;SO;CR38055;Brangues;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;002;AU002;AU002;Lyon;200068542;CC Les Balcons du Dauphiné;CR38055;Brangues;;;45.695660238, 5.53741837;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38091;38091;38091;C38091;CHATEAUVILAIN;CHATEAUVILAIN;Châteauvilain;;SO;CR38091;Châteauvilain;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;002;AU002;AU002;Lyon;243800604;CA Porte de l'Isère (CAPI);CR38091;Châteauvilain;;;45.513876353, 5.330300023;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38097;38097;38097;C38097;CHAVANOZ;CHAVANOZ;Chavanoz;38403;UU38403;UU38403;Charvieu-Chavagneux;;;ZE8421;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38402;UU00453;002;AU002;AU002;Lyon;243800935;CC Lyon Saint Exupéry en Dauphiné;UU38403;Charvieu-Chavagneux;;;45.769104528, 5.171972607;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38106;38106;38106;C38106;CHOLONGE;CHOLONGE;Cholonge;;SO;CR38106;Cholonge;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200040657;CC de la Matheysine;CR38106;Cholonge;;;45.00948708, 5.800310379;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38111;38111;38111;C38111;CLAIX;CLAIX;Claix;38701;UU38701;UU38701;Grenoble;Q3551026;dbfsp;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38701;UU38701;010;AU010;AU010;Grenoble;200040715;Grenoble-Alpes-Métropole;UU38701;Grenoble;Q3551026;dbfsp;45.122365129, 5.656327486;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38130;38130;38130;C38130;COTE ST ANDRE;COTE SAINT ANDRE;La Côte-Saint-André;38205;UU38205;UU38205;La Côte-Saint-André;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38203;UU38201;;AU997;C38130;La Côte-Saint-André;200059392;CC Bièvre Isère;UU38205;La Côte-Saint-André;;;45.38361595, 5.260654212;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38179;38179;38179;C38179;GIERES;GIERES;Gières;38701;UU38701;UU38701;Grenoble;Q3551026;dbfsp;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38701;UU38701;010;AU010;AU010;Grenoble;200040715;Grenoble-Alpes-Métropole;UU38701;Grenoble;Q3551026;dbfsp;45.183103387, 5.791266311;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38190;38190;38190;C38190;HIERES SUR AMBY;HIERES SUR AMBY;Hières-sur-Amby;;SO;CR38190;Hières-sur-Amby;;;ZE8421;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;002;AU002;AU002;Lyon;200068542;CC Les Balcons du Dauphiné;CR38190;Hières-sur-Amby;;;45.799622554, 5.293062563;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38194;38194;38194;C38194;IZEAUX;IZEAUX;Izeaux;38102;UU38102;UU38102;Izeaux;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38103;SO;010;AU010;AU010;Grenoble;243801073;CC de Bièvre Est;UU38102;Izeaux;;;45.343042064, 5.430604899;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38226;38226;38226;C38226;MENS;MENS;Mens;;SO;CR38226;Mens;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU000;C38226;Mens;200030658;CC du Trièves;CR38226;Mens;;;44.81481966, 5.752716888;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38243;38243;38243;C38243;MONESTIER DU PERCY;MONESTIER DU PERCY;Monestier-du-Percy;;SO;CR38243;Monestier-du-Percy;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200030658;CC du Trièves;CR38243;Monestier-du-Percy;;;44.783718447, 5.647626214;2023-01-01;;Le Monestier-du-Percy;Le Monestier-du-Percy (->2023-01-01);;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38255;38255;38255;C38255;MONTFALCON;MONTFALCON;Montfalcon;;SO;CR38255;Montfalcon;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU998;C38255;Montfalcon;200059392;CC Bièvre Isère;CR38255;Montfalcon;;;45.260343808, 5.171576879;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38318;38318;38318;C38318;PONT EVEQUE;PONT EVEQUE;Pont-Évêque;00559;UU00559;UU00559;Vienne;;hf344;ZE8433;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU00556;UU00462;076;AU076;AU076;Vienne;200077014;CA Vienne Condrieu;UU00559;Vienne;;hf344;45.534265163, 4.923519848;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38327;38327;38327;C38327;PUSIGNAN;PUSIGNAN;Pusignan;;SO;SO;Pusignan;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Pusignan;;;;;1967-12-31;;;69285;1967-12-31
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38385;38385;38385;C38385;ST GENIS;SAINT GENIS;Saint-Genis;;SO;SO;Saint-Genis;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Saint-Genis;;;;;1973-01-01;;;38226;1973-01-01
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38464;38464;38464;C38464;ST VICTOR DE CESSIEU;SAINT VICTOR DE CESSIEU;Saint-Victor-de-Cessieu;38405;UU38405;UU38405;La Tour-du-Pin;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38304;SO;002;AU002;AU002;Lyon;200068567;CC Les Vals du Dauphiné;UU38405;La Tour-du-Pin;;;45.539662984, 5.383433124;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38478;38478;38478;C38478;SECHILIENNE;SECHILIENNE;Séchilienne;;SO;CR38478;Séchilienne;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200040715;Grenoble-Alpes-Métropole;CR38478;Séchilienne;;;45.072502728, 5.82991082;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38502;38502;38502;C38502;TERNAY;TERNAY;Ternay;;SO;SO;Ternay;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Ternay;;;;;1967-12-31;;;69297;1967-12-31
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38507;38507;38507;C38507;TIGNIEU JAMEYZIEU;TIGNIEU JAMEYZIEU;Tignieu-Jameyzieu;38403;UU38403;UU38403;Charvieu-Chavagneux;;;ZE8421;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38402;UU00453;002;AU002;AU002;Lyon;200068542;CC Les Balcons du Dauphiné;UU38403;Charvieu-Chavagneux;;;45.734741851, 5.183946016;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38554;38554;38554;C38554;VILLEMOIRIEU;VILLEMOIRIEU;Villemoirieu;38201;UU38201;UU38201;Crémieu;;;ZE8421;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38201;UU38113;002;AU002;AU002;Lyon;200068542;CC Les Balcons du Dauphiné;UU38201;Crémieu;;;45.713733835, 5.232897278;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38001;38001;38001;C38001;ABRETS EN DAUPHINE;ABRETS EN DAUPHINE;Les Abrets en Dauphiné;38303;UU38303;UU38303;Les Abrets en Dauphiné;;;ZE8406;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38205;UU38112;;AU997;C38001;Les Abrets;200068567;CC Les Vals du Dauphiné;UU38303;Les Abrets en Dauphiné;;;45.54180465, 5.592891978;2016-01-01;;Les Abrets;Les Abrets (->2016-01-01);;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38065;38065;38065;C38065;CHABONS;CHABONS;Châbons;;SO;CR38065;Châbons;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;243801073;CC de Bièvre Est;CR38065;Châbons;;;45.448291261, 5.424966204;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38074;38074;38074;C38074;CHANTESSE;CHANTESSE;Chantesse;;SO;CR38074;Chantesse;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200070431;CC Saint-Marcellin Vercors Isère Communauté;CR38074;Chantesse;;;45.244865023, 5.447408809;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38079;38079;38079;C38079;CHAPONNAY;CHAPONNAY;Chaponnay;;SO;SO;Chaponnay;;;SO;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;SO;SO;SO;SO;SO;SO;SO;Chaponnay;;;;;1967-12-31;;;69270;1967-12-31
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38131;38131;38131;C38131;COTES D AREY;COTES D AREY;Les Côtes-d'Arey;;SO;CR38131;Les Côtes-d'Arey;;;ZE8433;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;076;AU076;AU076;Vienne;200077014;CA Vienne Condrieu;CR38131;Les Côtes-d'Arey;;;45.45661899, 4.879873068;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38137;38137;38137;C38137;CRAS;CRAS;Cras;;SO;CR38137;Cras;;;ZE8435;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200070431;CC Saint-Marcellin Vercors Isère Communauté;CR38137;Cras;;;45.272674911, 5.438129852;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38163;38163;38163;C38163;HAUT BREDA;HAUT BREDA;Le Haut-Bréda;;SO;CR38163;Le Haut-Bréda;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;;AU000;C38163;La Ferrière;200018166;CC Le Grésivaudan;CR38163;Le Haut-Bréda;;;45.278975203, 6.085282311;2019-01-01;;La Ferrière;La Ferrière (->2019-01-01);;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38187;38187;38187;C38187;GUA;GUA;Le Gua;38302;UU38302;UU38302;Vif;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;UU38208;SO;010;AU010;AU010;Grenoble;200040715;Grenoble-Alpes-Métropole;UU38302;Vif;;;45.013918933, 5.61574132;;;;;;
Province;Auvergne-Rhône-Alpes;Rhône-Alpes;Grenoble;Isère;38235;38235;38235;C38235;MIRIBEL LANCHATRE;MIRIBEL LANCHATRE;Miribel-Lanchâtre;;SO;CR38235;Miribel-Lanchâtre;;;ZE8409;38;D038;Isère (38);38 - Isère;Q12559;ava3a;FRK24;08;A08;;9hvg0;84;R84;Q18338206;FRK;ey88q;82;R82;FD111;FR11;FE1;SO;SO;010;AU010;AU010;Grenoble;200040715;Grenoble-Alpes-Métropole;CR38235;Miribel-Lanchâtre;;;44.973093415, 5.61059727;;;;;;
